@iot.selfLink;@iot.id;name;description;encodingType;location;HistoricalLocations@iot.navigationLink;Things@iot.navigationLink
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(575);575;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.311814,-6.235857]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(575)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(575)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(576);576;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.311814,-6.235857]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(576)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(576)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(577);577;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.311814,-6.235857]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(577)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(577)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(578);578;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.311814,-6.235857]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(578)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(578)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(579);579;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.311814,-6.235857]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(579)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(579)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(580);580;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.311814,-6.235857]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(580)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(580)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(581);581;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.311814,-6.235857]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(581)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(581)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(582);582;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.311814,-6.235857]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(582)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(582)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(583);583;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.311814,-6.235857]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(583)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(583)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(584);584;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.311814,-6.235857]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(584)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(584)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(585);585;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.311814,-6.235857]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(585)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(585)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(586);586;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.311814,-6.235857]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(586)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(586)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(587);587;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.311814,-6.235857]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(587)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(587)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(588);588;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.311814,-6.235857]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(588)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(588)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(589);589;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.311814,-6.235857]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(589)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(589)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(590);590;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.311814,-6.235857]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(590)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(590)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(591);591;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.311814,-6.235857]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(591)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(591)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(592);592;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.311814,-6.235857]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(592)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(592)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(593);593;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.311814,-6.235857]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(593)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(593)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(594);594;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.311814,-6.235857]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(594)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(594)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(595);595;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.311814,-6.235857]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(595)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(595)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(596);596;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.311814,-6.235857]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(596)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(596)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(597);597;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.311814,-6.235857]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(597)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(597)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(598);598;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.311814,-6.235857]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(598)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(598)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(599);599;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.311814,-6.235857]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(599)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(599)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(600);600;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.311814,-6.235857]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(600)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(600)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(601);601;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.311814,-6.235857]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(601)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(601)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(602);602;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.311814,-6.235857]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(602)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(602)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(603);603;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.311814,-6.235857]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(603)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(603)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(604);604;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.311814,-6.235857]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(604)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(604)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(605);605;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.311814,-6.235857]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(605)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(605)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(606);606;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.311814,-6.235857]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(606)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(606)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(607);607;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.311814,-6.235857]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(607)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(607)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(608);608;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.311814,-6.235857]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(608)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(608)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(609);609;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.310929,-6.23586]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(609)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(609)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(610);610;Bristol;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[51.455109,-2.621857]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(610)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(610)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(611);611;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.310711,-6.235629]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(611)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(611)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(612);612;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.310703,-6.235638]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(612)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(612)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(613);613;Dublin;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.32266,-6.276825]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(613)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(613)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(614);614;Dublin;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.323023,-6.277168]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(614)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(614)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(615);615;Dublin;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.32302,-6.277139]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(615)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(615)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(616);616;Dublin;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.32303,-6.277143]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(616)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(616)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(617);617;Dublin;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.322606,-6.276457]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(617)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(617)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(618);618;Dublin;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.322603,-6.276463]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(618)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(618)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(619);619;Dublin;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.32266,-6.276825]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(619)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(619)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(620);620;Dublin;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.335271,-6.255883]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(620)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(620)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(621);621;Dublin;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.335271,-6.255883]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(621)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(621)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(622);622;Dublin;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.370811,-6.293909]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(622)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(622)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(623);623;Dublin;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.370811,-6.293909]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(623)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(623)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(624);624;Valencia;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[39.463056,-0.407851]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(624)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(624)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(625);625;Valencia;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[39.454678,-0.403103]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(625)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(625)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(626);626;Barcelona;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[41.396867,2.194351]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(626)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(626)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(627);627;Barcelona;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[41.396867,2.194351]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(627)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(627)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(628);628;Barcelona;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[41.396867,2.194351]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(628)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(628)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(629);629;Barcelona;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[41.396867,2.194351]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(629)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(629)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(630);630;Barcelona;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[41.396867,2.194351]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(630)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(630)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(631);631;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.310587,-6.235914]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(631)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(631)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(632);632;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.310587,-6.235914]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(632)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(632)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(633);633;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.310587,-6.235914]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(633)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(633)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(634);634;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.310587,-6.235914]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(634)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(634)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(635);635;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.310587,-6.235914]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(635)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(635)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(636);636;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.310587,-6.235914]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(636)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(636)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(637);637;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.310587,-6.235914]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(637)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(637)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(638);638;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.310587,-6.235914]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(638)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(638)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(639);639;Dublin;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.37025,-6.307078]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(639)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(639)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(640);640;Dublin;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.37025,-6.307078]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(640)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(640)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(641);641;Dublin;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.37023,-6.307121]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(641)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(641)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(642);642;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.310587,-6.235914]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(642)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(642)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(643);643;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.302742,-6.237396]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(643)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(643)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(644);644;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.311814,-6.235857]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(644)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(644)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(645);645;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.310929,-6.23586]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(645)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(645)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(646);646;Bristol;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[51.455109,-2.621857]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(646)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(646)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(647);647;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.310711,-6.235629]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(647)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(647)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(648);648;Dundrum;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.310703,-6.235638]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(648)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(648)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(649);649;Dublin;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.32266,-6.276825]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(649)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(649)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(650);650;Dublin;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.323023,-6.277168]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(650)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(650)/Things
https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(651);651;Dublin;A beautiful, beautiful place;application/geo+json;"{""type"":""Point"",""coordinates"":[53.32302,-6.277139]}";https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(651)/HistoricalLocations;https://citiobs.demo.secure-dimensions.de/staplustest/v1.1/Locations(651)/Things
